img,name,no-hover href,funding-status,university,level,subjects,open-to,country,closing-date
https://www.scholarshipsads.com/files/Featured%20Images/UK/scholarship_post_173.jpg,"UAL International Postgraduate Scholarship and Accomodation Awards 2023-24, UK.",https://www.scholarshipsads.com/ual-international-postgraduate-scholarship-and-accomodation-awards-2023-24-uk-/,Partially funded,University of the Arts London,Postgraduate,Arts,International Students,UK,6/30/2023
https://www.scholarshipsads.com/files/2023/03/ASBS_Global_Challenges_Scholarship_University_of_Glasgow.jpg,ASBS Global Challenges Scholarship for International Students: Full Tuition Fee Waiver 2023,https://www.scholarshipsads.com/asbs-global-challenges-scholarship-for-international-students-full-tuition-fee-waiver/,Full tuition fee,University of Glasgow,Masters,All Subjects,International Students,UK,5/31/2023
https://www.scholarshipsads.com/files/2023/03/Embassy_of_france_scholarships_for_ghanaians.jpg,Embassy of France/Ghana Joint Scholarships for Masters and PhD Studies 2023/24,https://www.scholarshipsads.com/embassy-of-franceghana-joint-scholarships-for-masters-and-phd-studies-202324/,Fully Funded,France Universities,Masters,All Subjects,International Students,France,3/19/2023
https://www.scholarshipsads.com/files/Featured%20Images/UK/scholarship_post_172.jpg,"Herchel Smith PhD Scholarships at Queen Mary University of London, UK 2023",https://www.scholarshipsads.com/herchel-smith-phd-scholarships-at-queen-mary-university-of-london-uk-2023/,Full tuition fee,Queen Mary University of London,PhD,"Intellectual Property, Law",International Students,UK,6/2/2023
https://www.scholarshipsads.com/files/Featured%20Images/Australia/scholarship_post_171.jpg,"Doctoral Training Partnership Scholarships at UNNC and CNITECH, CAS 2023, UK.",https://www.scholarshipsads.com/doctoral-training-partnership-scholarships-at-unnc-and-cnitech-cas-2023-uk-/,Partially funded,University of Nottingham,PhD,All Subjects,International Students,UK,3/31/2023
https://www.scholarshipsads.com/files/Featured%20Images/Australia/scholarship_post_170.jpg,"Flinders University Vice-Chancellor International Scholarships, Australia 2023-24",https://www.scholarshipsads.com/flinders-university-vice-chancellor-international-scholarships-australia-2023-24/,Partially funded,Flinders University,"Undergraduate, Postgraduate",All Subjects,International Students,Australia,4/28/2023
https://www.scholarshipsads.com/files/2023/03/mawazo_fellowship_program.jpg,Mawazo Fellowship Program 2023,https://www.scholarshipsads.com/mawazo-fellowship-program-2023/,Fully Funded,Africa Universities,PhD,All Subjects,African Students,South Africa,
https://www.scholarshipsads.com/files/Featured%20Images/Australia/scholarship_post_168.jpg,"PhD Scholarship in Finance 2023, University of Sydney, Australia.",https://www.scholarshipsads.com/phd-scholarship-in-finance-2023-university-of-sydney-australia-/,Partially funded,University of Sydney Business School,PhD,Finance,International Students,Australia,3/10/2023
https://www.scholarshipsads.com/files/Featured%20Images/italy/scholarship_post_167.jpg,"Award of Scholarships for High-Achieving international students 2023/24, Italy,",https://www.scholarshipsads.com/award-of-scholarships-for-high-achieving-international-students-202324-italy-/,Partially funded,Ca' Foscari University of Venice,"Bachelor, Masters",All Subjects,International Students,Italy,
https://www.scholarshipsads.com/files/2023/02/Commonwealth_distance_learning_masters_scholarships_uk.jpg,Commonwealth Distance Learning Master’s Scholarships 2023/24,https://www.scholarshipsads.com/commonwealth-distance-learning-masters-scholarships-202324/,Fully Funded,UK Universities,Masters,All Subjects,"International Students, Developing Countries",UK,3/28/2023
https://www.scholarshipsads.com/files/2023/02/Beyond_Borders_Scholarships_in_germany.jpg,Beyond Borders Scholarships 2023,https://www.scholarshipsads.com/beyond-borders-scholarships-2023/,Fully Funded,Germany Universities,PhD,All Subjects,International Students,Germany,
https://www.scholarshipsads.com/files/2023/02/Peking_University_Scholarships.jpg,The Peking University (Overseas Students) Scholarship 2023,https://www.scholarshipsads.com/the-peking-university-overseas-students-scholarship-2023/,Fully Funded,Peking University,"Undergraduate, Masters, PhD",All Subjects,International Students,China,
https://www.scholarshipsads.com/files/2023/02/China_University_of_Petroleum_Government_Scholarship.jpg,China University of Petroleum Government Scholarship for International Students,https://www.scholarshipsads.com/china-university-of-petroleum-government-scholarship-for-international-students/,Fully Funded,China University of Petroleum,Masters,All Subjects,International Students,China,
https://www.scholarshipsads.com/files/Featured%20Images/denmark/scholarship_post_165.jpg,"PhD Scholarships in Economics 2023, Copenhagen Business School, Denmark.",https://www.scholarshipsads.com/phd-scholarships-in-economics-2023-copenhagen-business-school-denmark-/,Partially funded,Copenhagen Business School,PhD,Economics,International Students,Denmark,3/13/2023
https://www.scholarshipsads.com/files/Featured%20Images/UK/scholarship_post_164.jpg,"The Royal Society Industry Fellowships 2023-24, UK.",https://www.scholarshipsads.com/the-royal-society-industry-fellowships-2023-24-uk/,Partially funded,The Royal Society,"PhD, Fellowship",All Subjects,International Students,UK,3/29/2023
https://www.scholarshipsads.com/files/Featured%20Images/UK/scholarship_post_163.jpg,"MBA SME Entrepreneur and Innovator Scholarship 2023, UK.",https://www.scholarshipsads.com/mba-sme-entrepreneur-and-innovator-scholarship-2023-uk-/,25% Off Tuition Fee,University of Kent,Masters,Business Administration,International Students,UK,5/31/2023
https://www.scholarshipsads.com/files/Featured%20Images/UK/scholarship_post_162.jpg,"IOE Centenary Master's Scholarship 2023-24 for students from low-middle-income countries, UK.",https://www.scholarshipsads.com/ioe-centenary-masters-scholarship-2023-24-for-students-from-low-middle-income-countries-uk/,Full tuition fee,UCL London,Masters,All Subjects,International Students,UK,
https://www.scholarshipsads.com/files/Featured%20Images/France/scholarship_post_161-2.jpg,"HEC Paris MBA scholarship for Excellence 2023-24, France.",https://www.scholarshipsads.com/hec-paris-mba-scholarship-for-excellence-2023-24-france-/,Partially funded,HEC Paris,Masters,Business Administration,International Students,France,3/13/2023
https://www.scholarshipsads.com/files/Featured%20Images/Ireland/scholarship_post_159.jpg,"Business and Finance Awards MBA Scholarship 2023, Ireland.",https://www.scholarshipsads.com/business-and-finance-awards-mba-scholarship-2023-ireland-/,Full tuition fee,UCD Michael Smurfit Graduate Business School,Masters,Business Administration,International Students,Ireland,4/30/2023
https://www.scholarshipsads.com/files/Featured%20Images/denmark/scholarship_post_157.jpg,"University of Copenhagen, Denmark, PhD Scholarships in Finance 2023.",https://www.scholarshipsads.com/university-of-copenhagen-denmark-phd-scholarships-in-finance-2023/,Fully Funded,University of Copenhagen,PhD,Finance,International Students,Denmark,2/27/2023
https://www.scholarshipsads.com/files/Featured%20Images/sweden/scholarship_post_156.jpg,Mid Sweden University Tuition Fee Scholarship Autumn 2023,https://www.scholarshipsads.com/mid-sweden-university-tuition-fee-scholarship-autumn-2023-/,Full tuition fee,Mid Sweden University,Masters,"Computer Engineering, Ecotechnology, Sustainable Development, Electrical Engineering, Biology, Electronics",International Students,Sweden,2/28/2023
https://www.scholarshipsads.com/files/Featured%20Images/romania/scholarship_post_155.jpg,Romanian Ministry of Foreign Affairs Scholarships for Non-EU Students 2023-24,https://www.scholarshipsads.com/-romanian-ministry-of-foreign-affairs-scholarships-for-non-eu-students-2023-24/,Fully Funded,Romania Universities,"PhD, Undergraduate, Postgraduate",All Subjects,"International Students, Non European Students",Romania,3/1/2023
https://www.scholarshipsads.com/files/Featured%20Images/Netherlands/scholarship_post_154.jpg,"Rotary Scholarship for Water Management, Civil Engineering and River Delta Development 2023",https://www.scholarshipsads.com/rotary-scholarship-for-water-management-civil-engineering-and-river-delta-development-2023/,Partially funded,HZ University of Applied Sciences,Masters,"Civil Engineering, Water Management, Development Management",International Students,Netherlands,4/30/2023
https://www.scholarshipsads.com/files/Featured%20Images/south_korea/scholarship_post_153.jpg,"South Korea, KAIST School of Business, KAIST Scholarship 2023.",https://www.scholarshipsads.com/south-korea-kaist-school-of-business-kaist-scholarship-2023-/,"Partially funded, Fully Funded",KAIST,Masters,"Business, Finance, management engineering",International Students,South Korea,3/23/2023
https://www.scholarshipsads.com/files/Featured%20Images/Canada/scholarship_post_152.jpg,"Canada, University of Winnipeg, The Graduate President's Scholarship for World Leaders 2023",https://www.scholarshipsads.com/canada-university-of-winnipeg-the-graduate-presidents-scholarship-for-world-leaders-2023-/,Partially funded,University of Winnipeg,Masters,All Subjects,International Students,Canada,6/1/2023
https://www.scholarshipsads.com/files/Featured%20Images/USA/scholarship_post_151.jpg,"USA, Western Illinois University, International Scholarships for Masters and Bachelor 2023.",https://www.scholarshipsads.com/usa-western-illinois-university-international-scholarships-for-masters-and-bachelor-2023-/,Partially funded,Western Illinois University,"Bachelor, Masters",All Subjects,International Students,USA,
https://www.scholarshipsads.com/files/Featured%20Images/USA/scholarship_post_150-3.jpg,"USA, University of Nevada, Graduate Dean's Scholarship. 2023-24",https://www.scholarshipsads.com/usa-university-of-nevada-graduate-deans-scholarship-2023-24/,Partially funded,University of Nevada,PhD,All Subjects,International Students,USA,2/27/2023
https://www.scholarshipsads.com/files/Featured%20Images/New%20Zealand/scholarship_post_149.jpg,"New Zealand, Victoria University of Wellington, Therle Drake Postgraduate Scholarships 2023.",https://www.scholarshipsads.com/new-zealand-victoria-university-of-wellington-therle-drake-postgraduate-scholarships-2023-/,Partially funded,Victoria University of Wellington,Postgraduate,Music,International Students,New Zealand,3/15/2023
https://www.scholarshipsads.com/files/Featured%20Images/Canada/scholarship_post_148.jpg,"Canada, UBC Sauder School of Business MBA Scholarships 2023",https://www.scholarshipsads.com/canada-ubc-sauder-school-of-business-mba-scholarships-2023/,Partially funded,UBC Sauder School of Business,Masters,Business Administration,International Students,Canada,3/14/2023
https://www.scholarshipsads.com/files/Featured%20Images/Australia/scholarship_post_147.jpg,"Engineering and IT Foundation Graduate Scholarship 2023, University of Melbourne, Australia.",https://www.scholarshipsads.com/engineering-and-it-foundation-graduate-scholarship-2023-university-of-melbourne-australia-/,Partially funded,University of Melbourne,Masters,"Engineering, Information Technology",International Students,Australia,
https://www.scholarshipsads.com/files/Featured%20Images/USA/scholarship_post_146.jpg,"Mitchell Center Postdoctoral Scholarship 2023-24, University of Pennsylvania, USA.",https://www.scholarshipsads.com/mitchell-center-postdoctoral-scholarship-2023-24-university-of-pennsylvania-usa/,Partially funded,University of Pennsylvania,"Fellowship, Post Doctorate","Climate, Democracy",International Students,USA,2/15/2023
https://www.scholarshipsads.com/files/Featured%20Images/UK/scholarship_post_145.jpg,"ASEAN and Oceania Postgraduate Excellence Award 2023, UK.",https://www.scholarshipsads.com/asean-and-oceania-postgraduate-excellence-award-2023-uk-/,Partially funded,University of Nottingham,"Postgraduate, MRes",All Subjects,International Students,UK,5/17/2023
https://www.scholarshipsads.com/files/Featured%20Images/italy/scholarship_post_144.jpg,"EMA, The European Master's Programme in Human Rights and Democratization",https://www.scholarshipsads.com/ema-the-european-masters-programme-in-human-rights-and-democratization-/,Partially funded,Global Campus of Human Rights,Masters,Human Rights,International Students,Italy,2/13/2023
https://www.scholarshipsads.com/files/Featured%20Images/Switzerland/scholarship_post_143.jpg,"ETH Zurich E4D Continuing Education Scholarship Programme 2023-24, Switzerland.",https://www.scholarshipsads.com/eth-zurich-e4d-continuing-education-scholarship-programme-2023-24-switzerland/,Partially funded,ETH Zurich,Masters,All Subjects,International Students,Switzerland,4/30/2023
